time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-11 00:00:00+00:00,35,15,184,22
2024-12-12 00:00:00+00:00,20,13,105,31
2024-12-13 00:00:00+00:00,84,11,310,30
2024-12-14 00:00:00+00:00,6,6,51,22
2024-12-15 00:00:00+00:00,7,6,22,12
2024-12-16 00:00:00+00:00,49,17,84,26
2024-12-17 00:00:00+00:00,32,19,51,22
2024-12-18 00:00:00+00:00,18,12,53,22
2024-12-19 00:00:00+00:00,17,15,71,26
2024-12-20 00:00:00+00:00,16,13,112,26
2024-12-21 00:00:00+00:00,12,11,62,14
2024-12-22 00:00:00+00:00,39,7,14,7
2024-12-23 00:00:00+00:00,309,14,40,24
2024-12-24 00:00:00+00:00,12,12,45,15
