referrer,views_total,views_unique
github.com,128,22
python.org,119,51
Google,112,24
en.wikipedia.org,48,20
chipsec.github.io,16,4
en.m.wikipedia.org,15,6
tianocore.org,15,2
uefi.org,12,1
cn.bing.com,8,3
teams.microsoft.com,5,2
