referrer,views_total,views_unique
github.com,95,34
Google,71,16
python.org,38,19
chipsec.github.io,8,4
s1monsays.com,6,5
discuss.python.org,5,1
Bing,3,3
gitlab.xpaas.lenovo.com,2,1
wiki.ith.intel.com,2,1
en.wikipedia.org,1,1
