referrer,views_total,views_unique
python.org,206,47
Google,164,23
github.com,80,30
en.wikipedia.org,52,15
tianocore.org,50,6
tw.search.yahoo.com,45,1
qualcomm-cdmatech-support.lightning.force.com,33,1
cn.bing.com,31,1
en.m.wikipedia.org,29,9
Bing,27,5
