referrer,views_total,views_unique
Google,235,19
python.org,204,42
github.com,71,11
en.wikipedia.org,53,20
cn.bing.com,50,2
yandex.ru,38,3
en.m.wikipedia.org,26,9
note.youdao.com,25,1
Bing,19,1
statics.teams.cdn.office.net,16,3
