referrer,views_total,views_unique
python.org,95,39
Google,58,26
github.com,51,25
en.wikipedia.org,36,24
edk2.groups.io,34,5
ithelp.ithome.com.tw,20,2
discuss.python.org,19,5
DuckDuckGo,17,2
Bing,12,7
cn.bing.com,11,3
