referrer,views_total,views_unique
Google,195,27
github.com,120,34
python.org,92,49
en.wikipedia.org,35,25
discuss.python.org,34,8
Bing,16,5
statics.teams.cdn.office.net,12,4
cn.bing.com,9,6
confluence1.labs.lenovo.com,6,1
chipsec.github.io,5,5
