referrer,views_total,views_unique
github.com,265,25
python.org,229,40
Google,220,23
Bing,79,7
en.wikipedia.org,75,28
en.m.wikipedia.org,71,5
damn99.com,50,2
chipsec.github.io,32,5
yandex.ru,22,2
cn.bing.com,16,5
