referrer,views_total,views_unique
python.org,108,60
github.com,101,26
Google,60,15
cn.bing.com,29,6
en.wikipedia.org,23,18
wiki.ith.intel.com,21,2
chipsec.github.io,19,6
Bing,18,3
yandex.ru,14,1
link.csdn.net,9,3
