url_path,views_total,views_unique
/tianocore/edk2-libc,120,61
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,41,34
/tianocore/edk2-libc/tree/master/StdLib,27,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications,22,11
/tianocore/edk2-libc/tree/master/AppPkg,20,12
/tianocore/edk2-libc/tree/master/StdLib/Include,20,5
/tianocore/edk2-libc/tree/master,18,5
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,14,11
/tianocore/edk2-libc/pulls,13,6
/tianocore/edk2-libc/tree/master/StdLib/LibC,11,2
