referrer,views_total,views_unique
github.com,108,39
Google,87,18
python.org,67,44
DuckDuckGo,41,3
Bing,30,5
en.wikipedia.org,29,16
chatgpt.com,19,2
en.m.wikipedia.org,9,8
chipsec.github.io,9,6
confluence1.labs.lenovo.com,9,1
