url_path,views_total,views_unique
/tianocore/edk2-libc,100,59
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,38,33
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,28,11
/tianocore/edk2-libc/pulls,26,17
/tianocore/edk2-libc/tree/master/AppPkg,22,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications,19,9
/tianocore/edk2-libc/issues,19,7
/tianocore/edk2-libc/tree/master/StdLib,17,16
/tianocore/edk2-libc/tree/master,17,13
/tianocore/edk2-libc/issues/115,17,10
