referrer,views_total,views_unique
Google,155,24
github.com,64,20
python.org,51,34
DuckDuckGo,32,3
Bing,26,9
statics.teams.cdn.office.net,6,6
uefi.org,2,1
ya.ru,2,1
chipsec.github.io,1,1
discuss.python.org,1,1
