referrer,views_total,views_unique
Google,208,22
github.com,124,26
xiaomi.f.mioffice.cn,107,1
discuss.python.org,98,2
en.wikipedia.org,68,28
python.org,65,18
en.m.wikipedia.org,63,13
Bing,22,4
lab-z.com,18,1
red-arrows.cn,16,1
