referrer,views_total,views_unique
Google,186,25
python.org,100,34
github.com,87,27
en.m.wikipedia.org,42,15
Bing,36,6
en.wikipedia.org,34,13
teams.microsoft.com,31,3
discuss.python.org,27,5
ithelp.ithome.com.tw,26,2
chipsec.github.io,22,7
