time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-03 00:00:00+00:00,67.0,60.0,34,13
2025-08-04 00:00:00+00:00,152.0,114.0,26,16
2025-08-05 00:00:00+00:00,125.0,82.0,42,12
2025-08-06 00:00:00+00:00,141.0,98.0,23,18
2025-08-07 00:00:00+00:00,85.0,64.0,18,10
2025-08-08 00:00:00+00:00,188.0,135.0,6,6
2025-08-09 00:00:00+00:00,105.0,82.0,30,6
2025-08-10 00:00:00+00:00,60.0,56.0,16,11
2025-08-11 00:00:00+00:00,102.0,87.0,45,15
2025-08-12 00:00:00+00:00,123.0,81.0,79,21
2025-08-13 00:00:00+00:00,103.0,75.0,99,24
2025-08-14 00:00:00+00:00,10.0,9.0,82,22
2025-08-15 00:00:00+00:00,,,34,11
2025-08-16 00:00:00+00:00,,,15,10
