referrer,views_total,views_unique
Google,175,25
python.org,156,47
Bing,122,6
github.com,115,26
en.wikipedia.org,73,23
discuss.python.org,36,4
DuckDuckGo,27,2
cn.bing.com,18,5
ithelp.ithome.com.tw,18,2
chipsec.github.io,8,2
