referrer,views_total,views_unique
Google,208,22
github.com,116,25
xiaomi.f.mioffice.cn,107,1
discuss.python.org,98,2
python.org,67,19
en.wikipedia.org,62,25
en.m.wikipedia.org,61,12
Bing,22,4
lab-z.com,21,1
red-arrows.cn,16,1
