referrer,views_total,views_unique
Google,250,31
python.org,143,44
Bing,110,3
github.com,103,27
en.wikipedia.org,75,26
discuss.python.org,46,6
cn.bing.com,17,4
chipsec.github.io,16,4
DuckDuckGo,14,1
statics.teams.cdn.office.net,9,1
