url_path,views_total,views_unique
/tianocore/edk2-libc,121,81
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,119,83
/tianocore/edk2-libc/tree/master/AppPkg,44,22
/tianocore/edk2-libc/tree/master/AppPkg/Applications,41,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,34,20
/tianocore/edk2-libc/tree/master,24,16
/tianocore/edk2-libc/releases,18,9
/tianocore/edk2-libc/releases/tag/v3.6.8.1,18,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,17,13
/tianocore/edk2-libc/tree/master/StdLib,17,13
