referrer,views_total,views_unique
Google,192,23
python.org,147,40
uefi.org,104,3
cn.bing.com,80,3
github.com,63,16
en.wikipedia.org,60,23
Bing,34,4
discuss.python.org,34,1
yandex.ru,26,5
en.m.wikipedia.org,13,7
