referrer,views_total,views_unique
github.com,211,26
python.org,130,34
Google,117,23
en.wikipedia.org,115,21
en.m.wikipedia.org,42,13
discuss.python.org,20,3
chipsec.github.io,20,1
Bing,16,3
lab-z.com,11,4
damn99.com,11,3
