referrer,views_total,views_unique
Google,186,19
python.org,175,48
en.wikipedia.org,103,30
Bing,43,3
github.com,33,15
en.m.wikipedia.org,19,8
uefi.org,19,1
discuss.python.org,17,1
iot-control.blogspot.com,14,1
tianocore.org,12,2
