url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,307,114
/tianocore/edk2-libc,105,61
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,90,15
/tianocore/edk2-libc/tree/master/AppPkg,48,16
/tianocore/edk2-libc/tree/master/AppPkg/Applications,47,10
/tianocore/edk2-libc/tree/master/StdLib,44,14
/tianocore/edk2-libc/tree/master,22,14
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,16,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,15,6
/tianocore/edk2-libc/tree/master/StdLib/LibC,15,5
