referrer,views_total,views_unique
python.org,262,47
github.com,201,23
en.wikipedia.org,118,29
Google,108,21
wiki.insyde.com,93,1
en.m.wikipedia.org,43,12
lab-z.com,27,5
statics.teams.cdn.office.net,16,1
web.skype.com,13,1
damn99.com,12,1
