url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,275,99
/tianocore/edk2-libc,132,62
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,96,23
/tianocore/edk2-libc/tree/master/StdLib,88,20
/tianocore/edk2-libc/tree/master/AppPkg,80,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications,78,20
/tianocore/edk2-libc/pulls,43,5
/tianocore/edk2-libc/tree/master,24,16
/tianocore/edk2-libc/tree/master/StdLib/LibC,24,6
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,21,9
