referrer,views_total,views_unique
Google,425,30
python.org,183,32
github.com,134,24
en.wikipedia.org,74,28
discuss.python.org,37,9
en.m.wikipedia.org,24,10
Bing,13,1
tianocore.org,9,1
bugzilla.tianocore.org,7,2
f990335bdbb4aebc3131-b23f11c2c6da826ceb51b46551bfafdc.ssl.cf2.rackcdn.com,7,1
