referrer,views_total,views_unique
Google,553,39
python.org,168,41
en.wikipedia.org,117,31
en.m.wikipedia.org,36,15
edk2.groups.io,33,1
github.com,31,19
damn99.com,24,1
Bing,13,4
docs.cirrus.com,11,1
bugzilla.tianocore.org,9,3
