referrer,views_total,views_unique
Google,87,20
github.com,47,25
python.org,46,30
discuss.python.org,33,3
chipsec.github.io,18,6
DuckDuckGo,9,2
en.wikipedia.org,8,2
Bing,7,2
Baidu,3,2
lab-z.com,2,1
