referrer,views_total,views_unique
github.com,175,31
python.org,114,66
Google,69,17
en.wikipedia.org,33,29
DuckDuckGo,16,1
yandex.ru,14,1
cn.bing.com,10,4
link.csdn.net,10,4
en.m.wikipedia.org,7,7
lab-z.com,7,4
