referrer,views_total,views_unique
Google,85,18
python.org,47,27
github.com,24,17
en.wikipedia.org,12,11
Bing,12,5
en.m.wikipedia.org,6,4
ithelp.ithome.com.tw,6,1
uefi.org,6,1
statics.teams.cdn.office.net,4,3
yandex.ru,4,1
