referrer,views_total,views_unique
python.org,168,47
github.com,153,11
en.wikipedia.org,85,30
Google,70,15
discuss.python.org,61,4
chipsec.github.io,50,5
en.m.wikipedia.org,30,9
Bing,16,2
cn.bing.com,15,1
edk2.groups.io,8,1
