time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-31 00:00:00+00:00,66,22,82,16
2023-09-01 00:00:00+00:00,74,23,450,14
2023-09-02 00:00:00+00:00,22,16,26,12
2023-09-03 00:00:00+00:00,10,8,10,6
2023-09-04 00:00:00+00:00,52,22,90,21
2023-09-05 00:00:00+00:00,93,55,107,24
2023-09-06 00:00:00+00:00,84,34,172,25
2023-09-07 00:00:00+00:00,42,29,130,21
2023-09-08 00:00:00+00:00,93,56,136,18
2023-09-09 00:00:00+00:00,45,31,36,10
2023-09-10 00:00:00+00:00,29,26,169,19
2023-09-11 00:00:00+00:00,91,72,71,22
2023-09-12 00:00:00+00:00,59,39,187,14
2023-09-13 00:00:00+00:00,77,51,249,37
