url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,194,79
/tianocore/edk2-libc,93,59
/tianocore/edk2-libc/tree/master/AppPkg,89,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications,78,14
/tianocore/edk2-libc/tree/master/StdLib,53,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,44,15
/tianocore/edk2-libc/tree/master,34,12
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Hello,22,6
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Enquire,17,3
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Main,16,4
