referrer,views_total,views_unique
github.com,106,35
python.org,95,51
Google,76,24
en.wikipedia.org,28,16
damn99.com,25,8
DuckDuckGo,14,1
cn.bing.com,13,5
en.m.wikipedia.org,11,9
chipsec.github.io,11,6
Bing,9,7
