url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,166,101
/tianocore/edk2-libc,116,78
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,90,24
/tianocore/edk2-libc/tree/master/AppPkg,74,30
/tianocore/edk2-libc/tree/master/AppPkg/Applications,55,25
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,32,7
/tianocore/edk2-libc/tree/master/StdLib,26,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,15,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Modules,14,2
/tianocore/edk2-libc/tree/master/StdLib/LibC,13,7
