referrer,views_total,views_unique
github.com,109,44
python.org,94,53
Google,73,19
Bing,37,10
en.wikipedia.org,16,12
edk2.groups.io,12,1
damn99.com,10,3
en.m.wikipedia.org,9,9
cn.bing.com,9,4
DuckDuckGo,9,2
