referrer,views_total,views_unique
python.org,121,50
Google,92,27
github.com,70,23
en.wikipedia.org,51,18
uefi.org,12,1
cn.bing.com,8,3
en.m.wikipedia.org,7,6
chipsec.github.io,7,5
tianocore.org,6,1
discuss.python.org,4,2
