referrer,views_total,views_unique
python.org,117,49
Google,97,22
github.com,91,30
Bing,38,2
en.wikipedia.org,28,19
discuss.python.org,26,3
DuckDuckGo,20,3
ithelp.ithome.com.tw,14,4
en.m.wikipedia.org,6,5
s1monsays.com,6,4
