url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,188,85
/tianocore/edk2-libc,137,74
/tianocore/edk2-libc/tree/master/AppPkg,128,28
/tianocore/edk2-libc/tree/master/AppPkg/Applications,94,25
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,73,22
/tianocore/edk2-libc/tree/master/StdLib,35,14
/tianocore/edk2-libc/tree/master,32,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Main,21,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Lua,17,4
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Main/Main.c,14,6
