referrer,views_total,views_unique
Google,81,26
python.org,76,33
github.com,26,12
en.wikipedia.org,24,19
Bing,17,5
wiki.ith.intel.com,14,1
chipsec.github.io,11,6
en.m.wikipedia.org,6,5
chatgpt.com,6,3
discuss.python.org,5,1
