referrer,views_total,views_unique
python.org,148,56
github.com,110,30
Google,106,20
Bing,39,2
en.wikipedia.org,31,21
s1monsays.com,25,5
ithelp.ithome.com.tw,13,5
discuss.python.org,7,2
DuckDuckGo,7,1
yandex.ru,5,2
