url_path,views_total,views_unique
/tianocore/edk2-libc,150,108
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,95,85
/tianocore/edk2-libc/tree/master/AppPkg,39,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications,27,20
/tianocore/edk2-libc/tree/master/StdLib,27,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,27,19
/tianocore/edk2-libc/tree/master,20,16
/tianocore/edk2-libc/releases/tag/v3.6.8.1,19,6
/tianocore/edk2-libc/tree/master/StdLib/LibC,11,6
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,10,8
