referrer,views_total,views_unique
python.org,342,54
Google,232,31
cn.bing.com,115,3
en.wikipedia.org,85,23
github.com,61,21
wiki.ith.intel.com,42,2
chipsec.github.io,41,2
ithelp.ithome.com.tw,37,4
yandex.ru,31,2
Bing,28,3
