url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,272,109
/tianocore/edk2-libc,155,69
/tianocore/edk2-libc/tree/master/StdLib,81,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,63,16
/tianocore/edk2-libc/tree/master/AppPkg,62,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications,56,16
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,54,9
/tianocore/edk2-libc/tree/master,31,16
/tianocore/edk2-libc/tree/master/StdLib/LibC,21,5
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,17,7
