referrer,views_total,views_unique
python.org,275,56
Google,118,19
github.com,90,21
en.wikipedia.org,44,31
Bing,29,6
discuss.python.org,16,2
ithelp.ithome.com.tw,15,2
wiki.ith.intel.com,9,1
chipsec.github.io,7,4
en.m.wikipedia.org,6,6
