referrer,views_total,views_unique
Google,93,19
github.com,87,22
python.org,51,33
en.wikipedia.org,37,24
ithelp.ithome.com.tw,16,1
chipsec.github.io,14,4
cn.bing.com,11,3
Bing,9,4
chatgpt.com,9,2
en.m.wikipedia.org,8,7
