time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-25 00:00:00+00:00,84,53,85,25
2023-09-26 00:00:00+00:00,91,45,154,26
2023-09-27 00:00:00+00:00,159,56,195,24
2023-09-28 00:00:00+00:00,89,56,228,18
2023-09-29 00:00:00+00:00,198,136,70,15
2023-09-30 00:00:00+00:00,44,35,101,9
2023-10-01 00:00:00+00:00,32,32,137,10
2023-10-02 00:00:00+00:00,60,36,84,15
2023-10-03 00:00:00+00:00,73,49,101,17
2023-10-04 00:00:00+00:00,83,44,24,9
2023-10-05 00:00:00+00:00,120,49,102,15
2023-10-06 00:00:00+00:00,89,53,61,16
2023-10-07 00:00:00+00:00,50,38,51,7
2023-10-08 00:00:00+00:00,37,34,59,18
