referrer,views_total,views_unique
github.com,277,35
Google,132,20
python.org,113,62
en.wikipedia.org,34,30
DuckDuckGo,16,1
yandex.ru,14,1
link.csdn.net,10,4
en.m.wikipedia.org,9,8
cn.bing.com,9,3
chipsec.github.io,7,6
