referrer,views_total,views_unique
Google,103,33
github.com,90,20
python.org,79,55
en.wikipedia.org,39,27
Bing,28,4
chipsec.github.io,20,4
DuckDuckGo,18,3
en.m.wikipedia.org,15,7
edk2.groups.io,7,1
yandex.ru,7,1
