url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,268,99
/tianocore/edk2-libc,137,84
/tianocore/edk2-libc/tree/master/StdLib,129,26
/tianocore/edk2-libc/tree/master/AppPkg,77,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,67,22
/tianocore/edk2-libc/tree/master/StdLib/LibC,58,12
/tianocore/edk2-libc/tree/master/AppPkg/Applications,38,11
/tianocore/edk2-libc/tree/master,30,16
/tianocore/edk2-libc/tree/master/StdLib/LibC/Softfloat,24,2
/tianocore/edk2-libc/tree/master/StdLibPrivateInternalFiles,22,8
