referrer,views_total,views_unique
python.org,66,22
github.com,65,23
Google,41,15
gitlab.xpaas.lenovo.com,11,1
discuss.python.org,9,1
chipsec.github.io,4,3
DuckDuckGo,4,1
atr-issues.alpha.co.jp,3,2
teams.public.onecdn.static.microsoft,3,2
Bing,1,1
