referrer,views_total,views_unique
Google,129,25
python.org,101,37
github.com,97,22
s1monsays.com,23,3
en.wikipedia.org,22,18
wiki.ith.intel.com,15,2
en.m.wikipedia.org,10,6
DuckDuckGo,10,3
Bing,9,4
chatgpt.com,7,4
