referrer,views_total,views_unique
github.com,68,26
Google,63,19
python.org,48,26
chipsec.github.io,21,4
statics.teams.cdn.office.net,11,2
doubao.com,6,1
Bing,5,1
Baidu,3,2
discuss.python.org,3,1
ithelp.ithome.com.tw,2,1
