referrer,views_total,views_unique
python.org,321,58
Google,142,28
github.com,141,13
en.wikipedia.org,97,35
chipsec.github.io,63,5
en.m.wikipedia.org,36,16
statics.teams.cdn.office.net,32,3
Bing,21,3
damn99.com,20,3
wiki.ith.intel.com,19,2
