referrer,views_total,views_unique
Google,238,27
python.org,141,35
github.com,131,21
Bing,65,6
chipsec.github.io,61,11
en.m.wikipedia.org,58,24
en.wikipedia.org,52,21
damn99.com,23,1
discuss.python.org,16,3
edk2.groups.io,9,2
