url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,172,84
/tianocore/edk2-libc,120,70
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,57,18
/tianocore/edk2-libc/tree/master/AppPkg,41,16
/tianocore/edk2-libc/tree/master/StdLib,40,13
/tianocore/edk2-libc/tree/master,25,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications,23,9
/tianocore/edk2-libc/pulls,18,4
/tianocore/edk2-libc/tree/master/StdLib/LibC,17,4
/tianocore/edk2-libc/blob/master/AppPkg/ReadMe.txt,14,5
