referrer,views_total,views_unique
python.org,147,44
github.com,94,22
Google,91,23
yandex.ru,53,1
en.wikipedia.org,48,25
chipsec.github.io,38,5
discuss.python.org,36,3
en.m.wikipedia.org,19,13
cn.bing.com,10,3
Bing,9,3
