referrer,views_total,views_unique
python.org,118,42
tianocore.org,82,3
github.com,75,24
Google,63,17
Bing,29,4
cn.bing.com,24,4
en.wikipedia.org,18,8
wiki.osdev.org,17,1
en.m.wikipedia.org,12,5
wiki.ith.intel.com,10,2
