url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,270,98
/tianocore/edk2-libc/tree/master/StdLib,125,24
/tianocore/edk2-libc,121,73
/tianocore/edk2-libc/tree/master/AppPkg,80,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,67,22
/tianocore/edk2-libc/tree/master/StdLib/LibC,58,12
/tianocore/edk2-libc/tree/master/AppPkg/Applications,43,13
/tianocore/edk2-libc/tree/master,29,18
/tianocore/edk2-libc/tree/master/StdLib/LibC/Softfloat,24,2
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,20,8
