referrer,views_total,views_unique
Google,181,24
python.org,108,32
github.com,107,34
en.wikipedia.org,53,19
en.m.wikipedia.org,23,10
chipsec.github.io,23,3
Bing,13,5
ithelp.ithome.com.tw,11,2
discuss.python.org,10,2
tianocore.org,8,3
