referrer,views_total,views_unique
github.com,78,28
python.org,63,29
Google,33,8
Bing,31,2
DuckDuckGo,26,1
chipsec.github.io,8,5
wiki.ith.intel.com,3,1
python.p2hp.com,2,1
com.linkedin.android,1,1
en.wikipedia.org,1,1
