url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,101,83
/tianocore/edk2-libc,92,58
/tianocore/edk2-libc/tree/master,21,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,17,13
/tianocore/edk2-libc/tree/master/StdLib,16,10
/tianocore/edk2-libc/tree/master/AppPkg,15,12
/tianocore/edk2-libc/tree/master/AppPkg/Applications,9,6
/tianocore/edk2-libc/tree/master/StdLib/LibC,7,3
/tianocore/edk2-libc/releases/tag/v3.6.8.1,7,2
/tianocore/edk2-libc/issues,6,6
