url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,211,85
/tianocore/edk2-libc,137,79
/tianocore/edk2-libc/tree/master/StdLib,65,18
/tianocore/edk2-libc/tree/master/AppPkg,62,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,60,17
/tianocore/edk2-libc/tree/master/AppPkg/Applications,33,12
/tianocore/edk2-libc/tree/master,21,14
/tianocore/edk2-libc/tree/master/StdLib/Include,20,5
/tianocore/edk2-libc/blob/master/AppPkg/ReadMe.txt,18,7
/tianocore/edk2-libc/tree/master/StdLib/LibC,18,4
